FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAccNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
3503,1552,Sales Revenue - 800,-55907.429,2019-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3504,1226,Sales Revenue - 800,-56301.143,2019-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3505,844,Sales Revenue - 800,-63781.714,2019-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3506,816,Sales Revenue - 800,-71656.000,2019-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3507,105,Sales Revenue - 800,-73723.000,2019-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3508,241,Sales Revenue - 800,-68862.143,2019-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3509,1120,Sales Revenue - 800,-70482.429,2019-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3510,1249,Sales Revenue - 800,-57520.143,2019-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3511,140,Sales Revenue - 800,-75343.286,2019-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3512,173,Sales Revenue - 800,-74730.000,2019-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3513,1497,Sales Revenue - 800,-57240.000,2020-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3514,1474,Sales Revenue - 800,-58057.714,2020-02-29,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3515,938,Sales Revenue - 800,-58057.714,2020-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3516,1136,Sales Revenue - 800,-58466.571,2020-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3517,1700,Sales Revenue - 800,-66234.857,2020-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3518,567,Sales Revenue - 800,-74412.000,2020-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3519,1625,Sales Revenue - 800,-73723.000,2020-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3520,400,Sales Revenue - 800,-68862.143,2020-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3521,1747,Sales Revenue - 800,-70482.429,2020-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3522,1420,Sales Revenue - 800,-57520.143,2020-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3523,895,Sales Revenue - 800,-76047.429,2020-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3524,594,Sales Revenue - 800,-91633.214,2020-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3525,976,Sales Revenue - 800,-57240.000,2021-01-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3526,573,Sales Revenue - 800,-58057.714,2021-02-28,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3527,1871,Sales Revenue - 800,-58057.714,2021-03-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3528,738,Sales Revenue - 800,-58466.571,2021-04-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3529,1500,Sales Revenue - 800,-66234.857,2021-05-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3530,151,Sales Revenue - 800,-74412.000,2021-06-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3531,1199,Sales Revenue - 800,-73723.000,2021-07-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3532,1593,Sales Revenue - 800,-68862.143,2021-08-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3533,607,Sales Revenue - 800,-70482.429,2021-09-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3534,981,Sales Revenue - 800,-57520.143,2021-10-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3535,462,Sales Revenue - 800,-76047.429,2021-11-30,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3536,1567,Sales Revenue - 800,-92522.857,2021-12-31,5000,Revenue,Income Statement,Revenue,Revenue,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3537,1526,GST on Sales,-4108.000,2019-01-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3538,597,GST on Sales,-4166.686,2019-02-28,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3539,1552,GST on Sales,-4166.686,2019-03-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3540,1226,GST on Sales,-4196.029,2019-04-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3541,844,GST on Sales,-4753.543,2019-05-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3542,816,GST on Sales,-5340.400,2019-06-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3543,105,GST on Sales,-5494.450,2019-07-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3544,241,GST on Sales,-5132.179,2019-08-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3545,1120,GST on Sales,-5252.936,2019-09-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3546,1249,GST on Sales,-4286.879,2019-10-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3547,140,GST on Sales,-5615.207,2019-11-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3548,173,GST on Sales,-5569.500,2019-12-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3549,1497,GST on Sales,-4266.000,2020-01-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3550,1474,GST on Sales,-4326.943,2020-02-29,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3551,938,GST on Sales,-4326.943,2020-03-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3552,1136,GST on Sales,-4357.414,2020-04-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3553,1700,GST on Sales,-4936.371,2020-05-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3554,567,GST on Sales,-5545.800,2020-06-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3555,1625,GST on Sales,-5494.450,2020-07-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3556,400,GST on Sales,-5132.179,2020-08-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3557,1747,GST on Sales,-5252.936,2020-09-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3558,1420,GST on Sales,-4286.879,2020-10-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3559,895,GST on Sales,-5667.686,2020-11-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3560,594,GST on Sales,-6829.268,2020-12-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3561,976,GST on Sales,-4266.000,2021-01-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3562,573,GST on Sales,-4326.943,2021-02-28,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3563,1871,GST on Sales,-4326.943,2021-03-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3564,738,GST on Sales,-4357.414,2021-04-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3565,1500,GST on Sales,-4936.371,2021-05-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3566,151,GST on Sales,-5545.800,2021-06-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3567,1199,GST on Sales,-5494.450,2021-07-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3568,1593,GST on Sales,-5132.179,2021-08-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3569,607,GST on Sales,-5252.936,2021-09-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3570,981,GST on Sales,-4286.879,2021-10-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3571,462,GST on Sales,-5667.686,2021-11-30,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3572,1567,GST on Sales,-6895.571,2021-12-31,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3573,1526,Cash from Sales,331777.680,2019-01-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3574,597,Cash from Sales,351985.664,2019-02-28,1000,Checking Account,Balance Sheet,Current Assets,Cash,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3575,1552,Cash from Sales,355383.389,2019-03-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3576,1226,Cash from Sales,354998.971,2019-04-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3577,844,Cash from Sales,397180.266,2019-05-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3578,816,Cash from Sales,414138.768,2019-06-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
3579,105,Cash from Sales,445521.438,2019-07-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,2,Store 2,12,11,16665551104,The Big Retail Park,Jefferson Street Northeast,98507,E2,North East,East Other,2024-06-01 22:37:29.8070000
